filename,std,ci,mos,num_ratings,count_1,count_2,count_3,count_4,count_5
static/images/500px_cc0/medium/100327907_some_days_in_winter.jpg,0.8329709356935241,0.3517327783178238,2.2083333333333335,24,3,16,2,3,0
static/images/500px_cc0/medium/1003502191_Flat_lay_of_business_concept.jpg,1.325393023471403,0.5470953509468885,3.44,25,3,2,8,5,7
static/images/500px_cc0/medium/1011015162_Anemone-.jpg,1.26814318375447,0.6112254492339662,2.9473684210526314,19,2,6,5,3,3
static/images/500px_cc0/medium/1011015165_Anemone-.jpg,0.7461009761866464,0.3079753463161763,1.84,25,9,11,5,0,0
static/images/500px_cc0/medium/1011015217_Anemone-.jpg,1.2887857312092887,0.5098266553973906,2.259259259259259,27,10,7,5,3,2
static/images/500px_cc0/medium/1011015218_Anemone-.jpg,0.9283882603225666,0.42259726948651233,2.5238095238095237,21,2,9,8,1,1
"static/images/500px_cc0/medium/1023277564_Montauk_Point_Lighthouse,_Montauk_Point_State_Park,_New_York.jpg",1.1002392084403616,0.5302983236110563,2.8947368421052633,19,2,6,3,8,0
static/images/500px_cc0/medium/1026890271_Reclining_Naiad_1819-1824_by_.jpg,0.9826451026944888,0.3604371336096217,2.967741935483871,31,1,9,14,4,3
static/images/500px_cc0/medium/1026975700_http_www.metmuseum.org_art_collection_search_247994.jpg,1.1875421719907087,0.4697760372636042,3.111111111111111,27,2,6,11,3,5
static/images/500px_cc0/medium/107140907_Tagetes.jpg,1.0667385033281394,0.405765625919265,3.0689655172413794,29,2,8,6,12,1
static/images/500px_cc0/medium/107284033_Center_parcs.jpg,0.890870806374748,0.3454436362020724,2.142857142857143,28,7,12,7,2,0
static/images/500px_cc0/medium/107515765_Tomato_blossom.jpg,0.9826451026944888,0.3604371336096217,2.032258064516129,31,10,13,6,1,1
static/images/500px_cc0/medium/111241589_Tagetes.jpg,1.1528949070347507,0.6143343314192196,3.4375,16,0,5,2,6,3
static/images/500px_cc0/medium/112540029_2-Euro.jpg,1.0894228312566052,0.5098655797108571,3.85,20,0,3,4,6,7
static/images/500px_cc0/medium/112540127_something_with_alot_of_legs.jpg,1.0798184593432083,0.4669485177224526,3.5652173913043477,23,2,0,8,9,4
static/images/500px_cc0/medium/116213163_Tagetes.jpg,1.03209369308428,0.43581494455216396,3.75,24,0,3,7,7,7
static/images/500px_cc0/medium/122238161_something.jpg,0.8255779474818964,0.38638237304410694,1.55,20,13,3,4,0,0
static/images/500px_cc0/medium/130002295_Sea_view.jpg,1.2429696476477392,0.481973313863004,3.7142857142857144,28,2,2,8,6,10
static/images/500px_cc0/medium/130002297_Island.jpg,0.69025305168635,0.2914683012437356,4.041666666666667,24,0,0,5,13,6
static/images/500px_cc0/medium/130002299_People.jpg,1.1150485789118487,0.4602694316323066,3.08,25,1,7,10,3,4
static/images/500px_cc0/medium/130002301_Boats.jpg,1.0416176459053665,0.5179842691249052,3.4444444444444446,18,1,2,5,8,2
static/images/500px_cc0/medium/130002303_Boat.jpg,0.961150104723255,0.532267186668661,3.2666666666666666,15,0,4,4,6,1
static/images/500px_cc0/medium/130002305_Sea.jpg,1.0908712114635715,0.4502895048522162,3.24,25,1,6,7,8,3
static/images/500px_cc0/medium/130002307_IPhone.jpg,1.2523661815266247,0.5861254150675519,2.1,20,8,7,1,3,1
static/images/500px_cc0/medium/130002537_Park.jpg,0.8950807732508138,0.43141512310240815,2.6315789473684212,19,1,8,8,1,1
static/images/500px_cc0/medium/130002571_View.jpg,0.8968544062928814,0.3787084021236995,3.75,24,0,2,7,10,5
static/images/500px_cc0/medium/130002607_Sky.jpg,1.0442586798663398,0.47534085210833643,3.0952380952380953,21,1,5,8,5,2
static/images/500px_cc0/medium/130002695_Sparks.jpg,1.1051442772406628,0.47790022263636756,3.6956521739130435,23,1,2,6,8,6
static/images/500px_cc0/medium/130002717_Shoes.jpg,1.1198358174592007,0.40374386659675743,2.8125,32,4,10,7,10,1
static/images/500px_cc0/medium/130002917_Watch.jpg,0.9258200997725514,0.4214282568196972,2.5714285714285716,21,3,6,9,3,0
static/images/500px_cc0/medium/130002939_Relaxing.jpg,1.001423488265081,0.3961499381122997,3.185185185185185,27,0,8,9,7,3
static/images/500px_cc0/medium/130002959_Extreme_biker.jpg,1.02921743939238,0.4450669958269522,4.173913043478261,23,0,2,4,5,12
static/images/500px_cc0/medium/130003073_Old_plane.jpg,0.7524469885568253,0.3868725429961666,3.235294117647059,17,0,2,10,4,1
static/images/500px_cc0/medium/130003187_Barman.jpg,1.0413527665568398,0.46170995098707035,2.6818181818181817,22,2,9,6,4,1
static/images/500px_cc0/medium/130003227_Small_bird.jpg,0.9701425001453319,0.4824405153466871,3.6666666666666665,18,0,2,6,6,4
static/images/500px_cc0/medium/130003289_Day_at_sea.jpg,0.990430401872025,0.5484820747611776,4.466666666666667,15,0,1,2,1,11
static/images/500px_cc0/medium/131139407_Free_Stock_Photos.jpg,0.966091783079296,0.51479397300324,3.5,16,1,1,4,9,1
static/images/500px_cc0/medium/135558441_Pizza.jpg,1.1872336794093274,0.6574680971807587,3.1333333333333333,15,1,4,4,4,2
static/images/500px_cc0/medium/139228225_Sunset-PicLiberum.com_0001.jpg,0.9759965009980692,0.4220525362388685,4.043478260869565,23,1,0,4,10,8
static/images/500px_cc0/medium/139228681_Leaf-PicLiberum.com_0003.jpg,1.0167822548835879,0.4106872405774862,4.076923076923077,26,1,0,6,8,11
static/images/500px_cc0/medium/139228685_Icy-PicLiberum.com_0005.jpg,1.1547005383792517,0.4567843196984156,3.2222222222222223,27,2,5,9,7,4
static/images/500px_cc0/medium/139253069_Bridge-PicLiberum_com_0007.jpg,0.7358681786057778,0.318213262855396,4.217391304347826,23,0,0,4,10,9
static/images/500px_cc0/medium/139253071_Shroom-PicLiberum_com_0008.jpg,1.5013403972802926,0.5606097177073053,3.7666666666666666,30,4,4,1,7,14
static/images/500px_cc0/medium/139398055_Mermaid-PicLiberum_com_0010.jpg,1.1970676733137329,0.5054773468398772,3.7083333333333335,24,2,2,3,11,6
static/images/500px_cc0/medium/139398057_Snow-PicLiberum_com_0011.jpg,1.3592715135759477,0.6187329748530117,3.619047619047619,21,2,3,3,6,7
static/images/500px_cc0/medium/139933905_Tall-PicLiberum_com_0014.jpg,0.8983415518941832,0.4329867681001325,4.157894736842105,19,0,1,3,7,8
