filename,std,ci,mos,num_ratings,count_1,count_2,count_3,count_4,count_5
static/images/500px_cc0/medium/181321917_Mark_in_the_city.jpg,1.0076629473115577,0.4070038725360532,2.8461538461538463,26,2,8,9,6,1
static/images/500px_cc0/medium/194697987_Family.jpg,1.1575836902790229,0.47782706266618613,2.44,25,6,8,6,4,1
static/images/500px_cc0/medium/194901225_Frozen_Balaton.jpg,0.8750939799154206,0.4095565895717517,3.35,20,0,3,9,6,2
static/images/500px_cc0/medium/195782991_symmetry.jpg,1.2312458676294602,0.42294775355431824,2.6857142857142855,35,6,11,10,4,4
static/images/500px_cc0/medium/198969039_rain.jpg,0.9637705924859461,0.4167656569415663,2.739130434782609,23,3,5,10,5,0
static/images/500px_cc0/medium/199240065_MM00A-1602_RSC_LEX_ROA_H2O_D3200.jpg,1.166971877049041,0.46163869960018333,3.1481481481481484,27,2,6,9,6,4
static/images/500px_cc0/medium/200230489_Mark.jpg,1.3800042625680118,0.7095327199451171,2.823529411764706,17,4,3,4,4,2
static/images/500px_cc0/medium/200479769_Mark.jpg,1.0195713274212868,0.4408957042105577,2.3043478260869565,23,6,7,7,3,0
static/images/500px_cc0/medium/202176431_Mark.jpg,0.9494618646961633,0.3611559783517082,2.5172413793103448,29,4,10,12,2,1
static/images/500px_cc0/medium/205689063_please_be_quiet.jpg,1.1340872303988991,0.458067745566638,2.6153846153846154,26,5,7,8,5,1
static/images/500px_cc0/medium/207143029_MM00A-1704_LEX_CAR_URB_G6.jpg,0.9073771725877464,0.3745468882715901,3.36,25,2,1,8,14,0
static/images/500px_cc0/medium/208819201_Let_me_never_imagine_I_am_something..jpg,0.8770580193070292,0.5300008566871446,3.5384615384615383,13,0,1,6,4,2
static/images/500px_cc0/medium/210415495_make_a_cold_wish.jpg,0.9979144919948469,0.5317510976173699,2.0625,16,6,4,5,1,0
static/images/500px_cc0/medium/211975699_rocks_to_climb.jpg,1.1284207253207172,0.465789182380135,3.24,25,1,6,8,6,4
static/images/500px_cc0/medium/212179907_her.jpg,0.9577989963342607,0.3788926638611083,2.925925925925926,27,2,6,12,6,1
static/images/500px_cc0/medium/219813943_Dead_Guardian.jpg,1.351542328847553,0.5578892536975699,2.92,25,4,6,8,2,5
static/images/500px_cc0/medium/219870271_Balaton.jpg,1.0787690624311024,0.5199500444831613,2.9473684210526314,19,2,4,7,5,1
static/images/500px_cc0/medium/220028869_Sunset.jpg,0.7277064313624727,0.2768047227001027,4.379310344827586,29,0,0,4,10,15
static/images/500px_cc0/medium/223329847_virginia_creeper.jpg,1.066987131347674,0.43096542902888624,3.5384615384615383,26,1,3,8,9,5
static/images/500px_cc0/medium/223460437_A_walk_in_the_park.jpg,1.2958965337120694,0.5472091146079197,2.875,24,4,7,3,8,2
static/images/500px_cc0/medium/223477547_Untitled.jpg,0.9519211344191525,0.3844892670621509,2.8846153846153846,26,1,9,9,6,1
static/images/500px_cc0/medium/223545123_Untitled.jpg,1.1420804814403216,0.4822582920796683,3.5,24,1,3,9,5,6
static/images/500px_cc0/medium/223545133_Untitled.jpg,0.9071871393197362,0.3387492450100147,3.933333333333333,30,1,1,4,17,7
static/images/500px_cc0/medium/223595995_Rocks_and_Blue.jpg,0.9855274566525744,0.3680020002576734,3.8333333333333335,30,0,2,11,7,10
static/images/500px_cc0/medium/223595997_Rocks_in_the_Beach.jpg,1.2384854273854633,0.5002350898881471,3.423076923076923,26,2,4,7,7,6
static/images/500px_cc0/medium/223658055_Rocks.jpg,1.0221680811915899,0.38168383431519115,4.3,30,1,2,0,11,16
static/images/500px_cc0/medium/223768047_Light_and_Shadow.jpg,1.207121724244435,0.5494752210958658,2.5714285714285716,21,5,5,6,4,1
static/images/500px_cc0/medium/224938483_501_bird.jpg,1.1769797726729994,0.5218435967193085,3.6363636363636362,22,1,4,2,10,5
static/images/500px_cc0/medium/225088709_Ducks_at_the_stromy_Balaton.jpg,1.0350000344082464,0.40943237739249216,3.074074074074074,27,2,5,11,7,2
static/images/500px_cc0/medium/225428903_6_51_PM.jpg,1.1807153212992278,0.4491200888359361,2.586206896551724,29,6,8,9,4,2
static/images/500px_cc0/medium/227480157_center_parcs-de_kempervennen.jpg,0.9034248560828041,0.46449819959948613,2.764705882352941,17,2,3,9,3,0
static/images/500px_cc0/medium/229736563_Tihany_August_20..jpg,0.9740215340114144,0.38531008603278405,3.5555555555555554,27,1,2,9,11,4
static/images/500px_cc0/medium/231222599_Her.jpg,1.1002392084403616,0.5302983236110563,2.8947368421052633,19,1,7,6,3,2
static/images/500px_cc0/medium/231554495_green_tomatoes.jpg,0.893152169409445,0.35331923085746464,3.5185185185185186,27,0,3,11,9,4
static/images/500px_cc0/medium/232495645_The_Supreme_cannot_be_found_amongst_the_things_that_are_visible..jpg,1.0215078369104984,0.4313449295212348,2.5,24,4,8,9,2,1
static/images/500px_cc0/medium/232783277_going_home.jpg,1.1247759633553411,0.4055249791264366,2.65625,32,6,8,10,7,1
static/images/500px_cc0/medium/233459315_Behind_the_believer_is_a_reality.jpg,1.0308627758717757,0.4077957324242214,3.2962962962962963,27,2,3,9,11,2
static/images/500px_cc0/medium/234985111_Budapest_at_night.jpg,1.3405601251996726,0.5660688952442121,2.8333333333333335,24,5,5,6,5,3
static/images/500px_cc0/medium/238116245_Bratwurst.jpg,1.3675269175156557,0.606327467825658,3.1818181818181817,22,3,5,3,7,4
static/images/500px_cc0/medium/240030093_Image_1_18_1_2_copy.jpg,1.173314393786536,0.48432037793469673,3.28,25,1,6,8,5,5
static/images/500px_cc0/medium/242215175_Guy_enjoying_sunset.jpg,1.2096106376585989,0.5661152045829971,2.9,20,2,7,4,5,2
static/images/500px_cc0/medium/243189027_Cars_plugged-in_at_a_charging_pole_2_.jpg,1.2235505806429958,0.5897325025237783,2.0526315789473686,19,8,6,2,2,1
static/images/500px_cc0/medium/244984497_striped.jpg,1.049499535665604,0.44316478727506103,2.6666666666666665,24,4,6,8,6,0
static/images/500px_cc0/medium/246333743_.jpg,0.8870412083230169,0.4151480645832961,4.05,20,0,1,4,8,7
static/images/500px_cc0/medium/246435479_IMG.jpg,1.2529534999824534,0.4595870542085507,3.6451612903225805,31,1,7,4,9,10
static/images/500px_cc0/medium/247698413_winter_in_the_woods.jpg,1.1204740893362728,0.384896316373438,3.257142857142857,35,2,7,11,10,5
static/images/500px_cc0/medium/252376423_Blackjack_in_der_aufregenden_Welt_der_Film-und_Spielhelden.jpg,1.4015801359431277,0.6060887006376525,2.347826086956522,23,9,5,3,4,2
static/images/500px_cc0/medium/252755949_It_comes.jpg,1.24493274913047,0.4924789934540301,3.6296296296296298,27,2,2,9,5,9
static/images/500px_cc0/medium/252756505_Young_apple_tree.jpg,1.023532631438318,0.46590646797482327,2.9523809523809526,21,2,4,9,5,1
static/images/500px_cc0/medium/252756875_cornflower_seeds.jpg,1.2763022245616642,0.5973278280406373,2.45,20,6,4,7,1,2
static/images/500px_cc0/medium/253118977_sunset_over_BUD.jpg,1.0219270890672476,0.3887202755366088,3.4827586206896552,29,0,6,8,10,5
static/images/500px_cc0/medium/254033919_forest_stairs.jpg,1.2311253046174935,0.48701695031903114,3.1481481481481484,27,2,7,8,5,5
static/images/500px_cc0/medium/258564947_Phacelia_tanacetifolia.jpg,1.0481040823733512,0.39867747126958086,3.793103448275862,29,1,2,7,11,8
static/images/500px_cc0/medium/258577687_blossom.jpg,1.1848801149059374,0.45070429159919856,2.7586206896551726,29,5,7,9,6,2
static/images/500px_cc0/medium/258824099_Gilia_tricolor.jpg,0.9802650357071221,0.3660369799824372,3.2666666666666666,30,0,7,12,7,4
static/images/500px_cc0/medium/258824101_Phacelia_tanacetifolia.jpg,0.9114207758701962,0.3534120825082625,3.642857142857143,28,0,3,9,11,5
static/images/500px_cc0/medium/259634613_Gilia_tricolor.jpg,0.998683343734455,0.46739819231933133,3.55,20,1,2,4,11,2
static/images/500px_cc0/medium/260200183_bee_on_gilia_capitata.jpg,1.0371873387954444,0.45986310378089934,3.8636363636363638,22,1,0,7,7,7
static/images/500px_cc0/medium/260395273_cyanus_segetum.jpg,0.9611501047232549,0.5322671866686606,3.066666666666667,15,0,5,5,4,1
static/images/500px_cc0/medium/260395297_cyanus_segetum.jpg,1.0860419786947368,0.42962389806997825,3.5555555555555554,27,1,3,9,8,6
static/images/500px_cc0/medium/260904605_cyanus_segetum-dark_red.jpg,0.8306975860878395,0.40038342021512374,3.6315789473684212,19,0,2,5,10,2
static/images/500px_cc0/medium/260998095_orange.jpg,0.6914918072835208,0.2582072843576162,3.7333333333333334,30,0,0,12,14,4
static/images/500px_cc0/medium/265472269_bee.jpg,0.9863939238321437,0.3288801082671,3.8378378378378377,37,0,4,9,13,11
static/images/500px_cc0/medium/265610567_Mystic_Albula_II.jpg,0.7071067811865477,0.3516359296388636,4.166666666666667,18,0,0,3,9,6
static/images/500px_cc0/medium/265815759_Blue_blossom.jpg,1.2085223687584246,0.5656058790596568,3.75,20,0,5,2,6,7
static/images/500px_cc0/medium/268021827_Decksteiner_Weiher.jpg,0.8744228866031495,0.3531870473466934,2.730769230769231,26,2,8,11,5,0
static/images/500px_cc0/medium/269063663_The_sleeping_beauty_photo-manipulation.jpg,1.2056963563450391,0.46752024032115136,2.75,28,5,7,8,6,2
static/images/500px_cc0/medium/286547675_Greek_Graffiti_noRape_noGirlRape.jpg,1.0980651740387641,0.41002427454642565,1.9666666666666666,30,14,7,5,4,0
static/images/500px_cc0/medium/286547725_Greek_Graffiti_noRape_noGirlRape.jpg,1.0540925533894596,0.5080563478424955,2.0,19,7,8,1,3,0
"static/images/500px_cc0/medium/287660881_Art_in_Cities,_Athens,_Greece-CC0_Royalty_free.jpg",1.1128618685450313,0.44949463638012677,1.9615384615384615,26,12,7,3,4,0
"static/images/500px_cc0/medium/287661197_Art_in_Cities,_Athens,_Greece-CC0_Royalty_free.jpg",0.8501917942185291,0.3590045091243437,2.125,24,6,10,7,1,0
"static/images/500px_cc0/medium/287661253_Art_in_Cities,_Athens,_Greece-CC0_Royalty_free.jpg",1.0399898784932577,0.48673024566573586,1.85,20,10,5,3,2,0
"static/images/500px_cc0/medium/287661311_Art_in_Cities,_Athens,_Greece-CC0_Royalty_free.jpg",1.2513150976809202,0.5856334926854068,2.25,20,7,6,3,3,1
static/images/500px_cc0/medium/287692485_.jpg,1.055641551364534,0.5249581932400535,2.0555555555555554,18,7,5,4,2,0
static/images/500px_cc0/medium/289002539_graffiti.jpg,1.0207212749728822,0.38826160838508494,3.4482758620689653,29,0,6,9,9,5
static/images/500px_cc0/medium/291131203_Ancient_Clock_wind_Tower_of_Andronikos.jpg,1.1192102478745307,0.5238065198180784,3.1,20,2,3,8,5,2
static/images/500px_cc0/medium/302137879_Cherry_Blossom.jpg,0.8591246929842246,0.380914549448097,3.5,22,0,3,7,10,2
static/images/500px_cc0/medium/302137935_Cherry_Blossom.jpg,0.8230066229854001,0.31305497689403805,3.9655172413793105,29,0,1,7,13,8
static/images/500px_cc0/medium/78781399_Nematobrycon_palmeri.jpg,0.8448941672459064,0.3412601394838082,3.076923076923077,26,0,7,11,7,1
static/images/500px_cc0/medium/78786583_Hygrophila_polysperma.jpg,1.1515584902738285,0.4862605042062591,2.25,24,7,9,4,3,1
static/images/500px_cc0/medium/78786585_Caridina_japonica.jpg,1.036869719024164,0.4483760896846669,3.4347826086956523,23,1,2,10,6,4
static/images/500px_cc0/medium/78786593_Elsa_Victory_3D_graphics_card.jpg,1.2069244660154448,0.4981939338805885,2.96,25,4,5,5,10,1
static/images/500px_cc0/medium/78827175_Mug_of_Cocoa.jpg,1.2217393579743305,0.6281604146022013,2.6470588235294117,17,4,4,3,6,0
static/images/500px_cc0/medium/78892111_Deventer.jpg,1.0861873483267168,0.41316357090731337,2.413793103448276,29,5,13,7,2,2
static/images/500px_cc0/medium/78892113_Valkenswaard.jpg,1.1742731279039724,0.46452697824375155,3.074074074074074,27,5,1,9,11,1
static/images/500px_cc0/medium/79030825_MM17B-0807_Rettilineo.jpg,0.8135752957807666,0.37033503461060135,3.8095238095238093,21,0,0,9,7,5
static/images/500px_cc0/medium/79225885_green_grasshopper.jpg,0.8274835732746654,0.3147579177091169,2.5517241379310347,29,3,10,13,3,0
static/images/500px_cc0/medium/79225887_Happy_Socks.jpg,1.0698669938900744,0.4321286306830263,2.230769230769231,26,7,10,6,2,1
static/images/500px_cc0/medium/79226115_Nematobrycon_palmeri.jpg,0.9408939288152439,0.4171689975854176,2.8636363636363638,22,0,10,6,5,1
static/images/500px_cc0/medium/79280207_MM00A-0808_Pellgje.jpg,1.16476034731041,0.4807894410910618,3.76,25,2,1,5,10,7
static/images/500px_cc0/medium/80515617_Center_Parcs-De_Kempervennen.jpg,1.0289915108550531,0.5117054398811627,3.3333333333333335,18,1,2,7,6,2
static/images/500px_cc0/medium/84886855_Canadian_Silver.jpg,1.256510140822647,0.47795089628256404,2.689655172413793,29,7,5,9,6,2
static/images/500px_cc0/medium/84887859_Leipziger_Zoo.jpg,1.0821255338433111,0.47978758326502335,2.8636363636363638,22,4,2,9,7,0
static/images/500px_cc0/medium/85841635_Untitled.jpg,0.9842057552468226,0.3893388297754722,2.259259259259259,27,7,9,8,3,0
static/images/500px_cc0/medium/85841637_j.jpg,1.1362241376617954,0.4405817261558661,2.4285714285714284,28,7,8,8,4,1
static/images/aadb/medium/farm1_256_20108408355_7235405d1d_b.jpg,0.7696696072652383,0.32500297159203173,2.375,24,3,10,10,1,0
static/images/aadb/medium/farm1_257_20145308899_8fecab3706_b.jpg,1.0920349456774017,0.39372058345743843,1.96875,32,13,11,6,0,2
static/images/aadb/medium/farm1_259_19904572149_5e703aba8f_b.jpg,1.007662947311558,0.4070038725360531,1.8461538461538463,26,12,8,5,0,1
static/images/aadb/medium/farm1_259_19991817930_f00fc0becd_b.jpg,1.1367080817685318,0.5319957581616133,2.65,20,3,6,8,1,2
static/images/aadb/medium/farm1_261_19989471851_d7e99475e8_b.jpg,0.8888437939499212,0.3940912606365843,2.8636363636363638,22,1,7,8,6,0
static/images/aadb/medium/farm1_261_20113393892_c98ea4f869_b.jpg,0.7529618628798984,0.29786179261439094,1.5185185185185186,27,17,6,4,0,0
static/images/aadb/medium/farm1_261_20146436149_3e05c72bc3_b.jpg,0.7808243142260681,0.3088838112766099,1.9259259259259258,27,9,11,7,0,0
static/images/aadb/medium/farm1_262_19974619602_f352b74c03_b.jpg,1.1773503497913635,0.4755420976579807,1.8846153846153846,26,13,7,4,0,2
static/images/aadb/medium/farm1_262_20175426302_d85a79d75d_b.jpg,0.6156987634551992,0.3061797918297018,1.4444444444444444,18,11,6,1,0,0
static/images/aadb/medium/farm1_263_19568286334_8d2ea52ce8_b.jpg,1.048260737942924,0.3914269924704623,2.7333333333333334,30,3,10,11,4,2
static/images/aadb/medium/farm1_263_20317768422_4a8537aff4_b.jpg,0.8728715609439694,0.3870095692490292,4.0,22,0,2,2,12,6
static/images/aadb/medium/farm1_264_20170485081_e00f7f442f_b.jpg,1.0821255338433111,0.47978758326502335,3.8636363636363638,22,0,3,5,6,8
static/images/aadb/medium/farm1_265_19374350573_605ed03e40_b.jpg,0.8539125638299666,0.45501788653069486,3.9375,16,0,1,3,8,4
static/images/aadb/medium/farm1_265_19975251408_eb64f15d0c_b.jpg,0.8840466399113011,0.35707416543037374,2.6923076923076925,26,2,8,13,2,1
static/images/aadb/medium/farm1_265_20088446640_8b482ec6aa_b.jpg,1.2960145368218983,0.5746206544906776,3.1818181818181817,22,2,5,7,3,5
static/images/aadb/medium/farm1_268_19457890593_9683dcac05_b.jpg,1.0144785195688801,0.540577444878696,2.3125,16,4,5,5,2,0
static/images/aadb/medium/farm1_270_19956408818_c1bf3e4a90_b.jpg,1.1700630833624397,0.4537030994957818,2.4642857142857144,28,6,11,4,6,1
static/images/aadb/medium/farm1_276_19487779654_93e8643942_b.jpg,0.7958224257542215,0.3622540250595323,3.3333333333333335,21,0,3,9,8,1
static/images/aadb/medium/farm1_277_19979425359_f0211ca11b_b.jpg,0.939027901084296,0.35718711085271115,3.103448275862069,29,0,10,7,11,1
static/images/aadb/medium/farm1_277_20206656421_b1e3f2f84b_b.jpg,0.7564388475577302,0.24520910803278684,1.8205128205128205,39,14,19,5,1,0
static/images/aadb/medium/farm1_278_19567747883_b92c094c42_b.jpg,0.8377078165833908,0.4037622431578072,4.421052631578948,19,0,1,1,6,11
static/images/aadb/medium/farm1_279_19554444633_0e644b508a_b.jpg,0.5334935656738371,0.21548271451444312,1.2692307692307692,26,20,5,1,0,0
static/images/aadb/medium/farm1_279_19582617234_4272f2bafc_b.jpg,1.0486024506776148,0.46492428085450044,2.3636363636363638,22,5,8,5,4,0
static/images/aadb/medium/farm1_279_20103076952_2e7e2c1928_b.jpg,0.858672720295521,0.362585690128318,1.7083333333333333,24,13,5,6,0,0
static/images/aadb/medium/farm1_280_20093792980_f50c7a0843_b.jpg,0.9108441671187194,0.3283943415330284,3.59375,32,1,2,10,15,4
static/images/aadb/medium/farm1_281_20073785960_fa8320e40d_b.jpg,0.8997354108424374,0.3488809709748584,1.9285714285714286,28,11,9,7,1,0
static/images/aadb/medium/farm1_283_20279460231_e5a417129d_b.jpg,1.3200091827045153,0.5852592844825542,2.8636363636363638,22,4,5,6,4,3
static/images/aadb/medium/farm1_284_19910128878_9de0648e36_b.jpg,1.1789826122551594,0.48666010352357414,2.16,25,10,6,4,5,0
static/images/aadb/medium/farm1_285_20100530039_2b24248337_b.jpg,0.8835308600308088,0.3495131676289007,1.6296296296296295,27,16,6,4,1,0
static/images/aadb/medium/farm1_286_19998340455_4629caa4ca_b.jpg,1.0677078252031311,0.4312565235767871,3.5,26,1,2,12,5,6
static/images/aadb/medium/farm1_286_20176085962_75c7d0de96_b.jpg,1.4015590662158885,0.523350756353965,2.3666666666666667,30,11,7,6,2,4
